


                  RAYLEIGH WAVE      MODE #  0

                           FREQ          PHASE VEL
              6790    0.0856323242     3.0669492876
              6791    0.0855712891     3.0670065583
              6792    0.0855102539     3.0670637732
              6793    0.0854492188     3.0671209330
              6794    0.0853881836     3.0671780379
              6795    0.0853271484     3.0672350884
              6796    0.0852661133     3.0672920850
              6797    0.0852050781     3.0673490281
              6798    0.0851440430     3.0674059181
              6799    0.0850830078     3.0674627554
              6800    0.0850219727     3.0675195406
              6801    0.0849609375     3.0675762740
              6802    0.0848999023     3.0676329561
              6803    0.0848388672     3.0676895874
              6804    0.0847778320     3.0677461683
              6805    0.0847167969     3.0678026992
              6806    0.0846557617     3.0678591807
              6807    0.0845947266     3.0679156131
              6808    0.0845336914     3.0679719970
              6809    0.0844726562     3.0680283328
              6810    0.0844116211     3.0680846210
              6811    0.0843505859     3.0681408620
              6812    0.0842895508     3.0681970563
              6813    0.0842285156     3.0682532045
              6814    0.0841674805     3.0683093070
              6815    0.0841064453     3.0683653642
              6816    0.0840454102     3.0684213766
              6817    0.0839843750     3.0684773449
              6818    0.0839233398     3.0685332693
              6819    0.0838623047     3.0685891505
              6820    0.0838012695     3.0686449889
              6821    0.0837402344     3.0687007850
              6822    0.0836791992     3.0687565394
              6823    0.0836181641     3.0688122524
              6824    0.0835571289     3.0688679248
              6825    0.0834960938     3.0689235568
              6826    0.0834350586     3.0689791492
              6827    0.0833740234     3.0690347023
              6828    0.0833129883     3.0690902167
              6829    0.0832519531     3.0691456929
              6830    0.0831909180     3.0692011315
              6831    0.0831298828     3.0692565330
              6832    0.0830688477     3.0693118979
              6833    0.0830078125     3.0693672267
              6834    0.0829467773     3.0694225200
              6835    0.0828857422     3.0694777783
              6836    0.0828247070     3.0695330021
              6837    0.0827636719     3.0695881921
              6838    0.0827026367     3.0696433487
              6839    0.0826416016     3.0696984726
              6840    0.0825805664     3.0697535642
              6841    0.0825195312     3.0698086241
              6842    0.0824584961     3.0698636529
              6843    0.0823974609     3.0699186511
              6844    0.0823364258     3.0699736194
              6845    0.0822753906     3.0700285583
              6846    0.0822143555     3.0700834683
              6847    0.0821533203     3.0701383500
              6848    0.0820922852     3.0701932041
              6849    0.0820312500     3.0702480310
              6850    0.0819702148     3.0703028315
              6851    0.0819091797     3.0703576060
              6852    0.0818481445     3.0704123552
              6853    0.0817871094     3.0704670797
              6854    0.0817260742     3.0705217800
              6855    0.0816650391     3.0705764567
              6856    0.0816040039     3.0706311106
              6857    0.0815429688     3.0706857421
              6858    0.0814819336     3.0707403519
              6859    0.0814208984     3.0707949407
              6860    0.0813598633     3.0708495089
              6861    0.0812988281     3.0709040573
              6862    0.0812377930     3.0709585865
              6863    0.0811767578     3.0710130971
              6864    0.0811157227     3.0710675897
              6865    0.0810546875     3.0711220650
              6866    0.0809936523     3.0711765236
              6867    0.0809326172     3.0712309662
              6868    0.0808715820     3.0712853933
              6869    0.0808105469     3.0713398058
              6870    0.0807495117     3.0713942041
              6871    0.0806884766     3.0714485889
              6872    0.0806274414     3.0715029610
              6873    0.0805664062     3.0715573210
              6874    0.0805053711     3.0716116695
              6875    0.0804443359     3.0716660073
              6876    0.0803833008     3.0717203349
              6877    0.0803222656     3.0717746532
              6878    0.0802612305     3.0718289627
              6879    0.0802001953     3.0718832641
              6880    0.0801391602     3.0719375581
